PID,Content,Aspect,Opinion,Sentiment
116419437500,"A reliable and professional seller offering a wide range of items. Not always the cheapest option but certainly a store upon which you can depend. My goods were dispatched promptly, packaged appropriately and, upon receipt, found to be exactly as described. Communication throughout the process was good and I'd have no hesitation in purchasing from here in the future.",process,good,POS
116419437500,The item was promptly dispatched in time frame and was in very high quality condition when received. The recipient's name was unfortunately omitted although the address was correct. Very professionally packaged to ensure pristine condition of item. Wish the seller would communicate and reply more frequently to messages if possible on eBay. Otherwise good service overall. I recommend buying from The Nile for competitive prices.,name,unfortunately omitted,NEG
116419437500,The item was promptly dispatched in time frame and was in very high quality condition when received. The recipient's name was unfortunately omitted although the address was correct. Very professionally packaged to ensure pristine condition of item. Wish the seller would communicate and reply more frequently to messages if possible on eBay. Otherwise good service overall. I recommend buying from The Nile for competitive prices.,name,omitted,NEG
116419437500,The item was promptly dispatched in time frame and was in very high quality condition when received. The recipient's name was unfortunately omitted although the address was correct. Very professionally packaged to ensure pristine condition of item. Wish the seller would communicate and reply more frequently to messages if possible on eBay. Otherwise good service overall. I recommend buying from The Nile for competitive prices.,service,good,POS
116419437500,The item was promptly dispatched in time frame and was in very high quality condition when received. The recipient's name was unfortunately omitted although the address was correct. Very professionally packaged to ensure pristine condition of item. Wish the seller would communicate and reply more frequently to messages if possible on eBay. Otherwise good service overall. I recommend buying from The Nile for competitive prices.,service,recommend,POS
116419437500,High quality book for good value was delivered in the time frame and was in great condition when it arrived. Its appearance was brand new. Great communication on the other end. Please put recipient's name on parcel please when it's dispatched though as post office staff have had to manually write my name on the package. Otherwise 5 star service.,quality,High,POS
116419437500,High quality book for good value was delivered in the time frame and was in great condition when it arrived. Its appearance was brand new. Great communication on the other end. Please put recipient's name on parcel please when it's dispatched though as post office staff have had to manually write my name on the package. Otherwise 5 star service.,value,good,POS
116419437500,High quality book for good value was delivered in the time frame and was in great condition when it arrived. Its appearance was brand new. Great communication on the other end. Please put recipient's name on parcel please when it's dispatched though as post office staff have had to manually write my name on the package. Otherwise 5 star service.,appearance,Great,POS
116419437500,"Allow me to say that The Nile themselves are an excellent seller, they list relatively obscure foreign items and offer reasonable prices for such things. The item also arrived in great condition, these are the only nice things I can say. The issues here is the courier service they chose to use, that being ""Aramex"" an Australian courier service who has a poor reputation and even poorer service. My package was delayed for weeks without notice and it took me phoning multiple times to resolve it.",prices,reasonable,POS
116419437500,"Allow me to say that The Nile themselves are an excellent seller, they list relatively obscure foreign items and offer reasonable prices for such things. The item also arrived in great condition, these are the only nice things I can say. The issues here is the courier service they chose to use, that being ""Aramex"" an Australian courier service who has a poor reputation and even poorer service. My package was delayed for weeks without notice and it took me phoning multiple times to resolve it.",courier service,issues,NEG
116419437500,"Allow me to say that The Nile themselves are an excellent seller, they list relatively obscure foreign items and offer reasonable prices for such things. The item also arrived in great condition, these are the only nice things I can say. The issues here is the courier service they chose to use, that being ""Aramex"" an Australian courier service who has a poor reputation and even poorer service. My package was delayed for weeks without notice and it took me phoning multiple times to resolve it.",courier service,poor,NEG
